customer_id,order_id,sales,row_num
LC-17050,CA-2014-129147,539.96,2
LC-17050,CA-2014-115161,290.67,3
LC-17050,CA-2017-137498,243.92,4
LC-17050,CA-2014-129147,50.23,5
LC-17050,CA-2017-137498,47.52,6
LC-17050,CA-2014-129147,19.24,7
LC-17050,CA-2017-137498,6.56,8
LC-17140,CA-2017-162789,1071.00,1
LC-17140,CA-2016-137043,572.76,2
LC-17140,CA-2016-137043,286.38,3
LC-17140,CA-2014-102869,135.52,4
LC-17140,CA-2016-101693,85.25,5
LC-17140,US-2017-116701,66.28,6
LC-17140,CA-2017-169439,66.11,7
LC-17140,CA-2016-130477,64.96,8
LC-17140,CA-2014-102869,64.70,9
LC-17140,CA-2015-119907,55.42,10
LC-17140,CA-2016-101693,32.71,11
LC-17140,CA-2017-169439,25.92,12
LC-17140,CA-2016-130477,20.04,13
LC-17140,CA-2014-102869,17.47,14
LC-17140,CA-2014-102869,15.55,15
LC-17140,CA-2016-130477,12.96,16
LC-17140,CA-2017-162789,12.07,17
LD-16855,CA-2016-152331,5.30,1
LD-17005,CA-2014-124856,1395.54,1
LD-17005,CA-2016-139878,257.98,2
LD-17005,CA-2014-124856,117.36,3
LD-17005,CA-2014-124856,77.52,4
LD-17005,CA-2016-116379,57.58,5
LD-17005,CA-2016-142762,37.05,6
LD-17005,CA-2014-124856,18.90,7
LE-16810,CA-2016-157245,641.96,1
LE-16810,CA-2017-108329,444.77,2
LE-16810,US-2017-150595,181.99,3
LE-16810,CA-2014-100706,99.98,4
LE-16810,CA-2015-131779,29.90,5
LE-16810,CA-2014-100706,29.46,6
LE-16810,US-2017-150595,22.34,7
LE-16810,US-2014-117058,17.46,8
LE-16810,US-2017-150595,1.59,9
LF-17185,CA-2014-169019,2177.58,1
LF-17185,CA-2015-109512,563.40,2
LF-17185,CA-2014-169019,431.14,3
LF-17185,CA-2015-109512,383.61,4
LF-17185,CA-2017-148264,128.90,5
LF-17185,CA-2017-148264,60.12,6
LF-17185,CA-2017-118521,37.94,7
LF-17185,CA-2017-148264,29.79,8
LF-17185,CA-2015-109512,29.34,9
LF-17185,CA-2014-110030,23.98,10
LF-17185,CA-2014-169019,17.50,11
LF-17185,CA-2014-169019,16.78,12
LF-17185,CA-2014-113166,9.57,13
LF-17185,CA-2014-169019,8.88,14
LF-17185,CA-2016-106341,7.15,15
LF-17185,CA-2014-169019,4.84,16
LH-16750,CA-2017-133235,271.96,1
LH-16750,CA-2017-129707,8.90,2
LH-16750,CA-2014-117478,6.57,3
LH-16900,US-2014-156559,638.82,1
LH-16900,CA-2014-109855,357.00,2
LH-16900,US-2015-136749,275.88,3
LH-16900,CA-2016-113733,249.58,4
LH-16900,US-2017-169320,159.75,5
LH-16900,US-2015-136749,157.90,6
LH-16900,US-2017-103814,143.86,7
LH-16900,CA-2014-123323,123.14,8
LH-16900,CA-2016-113733,68.11,9
LH-16900,CA-2016-169194,45.00,10
LH-16900,CA-2014-109855,23.74,11
LH-16900,CA-2016-169194,21.80,12
LH-16900,CA-2016-113733,16.56,13
LH-16900,US-2017-169320,11.68,14
LH-16900,CA-2014-126277,2.50,15
LH-17020,CA-2015-114923,107.98,1
LH-17020,CA-2017-105991,89.99,2
LH-17020,US-2014-115987,51.18,3
LH-17020,CA-2016-166443,38.29,4
LH-17020,CA-2017-105991,21.24,5
LH-17020,CA-2017-105991,9.55,6
LH-17155,US-2016-131149,338.04,1
LH-17155,CA-2016-154739,321.57,2
LH-17155,CA-2015-121965,186.69,3
LH-17155,CA-2016-144092,158.13,4
LH-17155,US-2016-131149,154.24,5
LH-17155,CA-2016-144092,113.89,6
LH-17155,CA-2016-144092,72.00,7
LH-17155,US-2016-139486,66.26,8
LH-17155,CA-2016-133340,61.93,9
LH-17155,CA-2016-133340,59.98,10
LH-17155,US-2016-139486,55.18,11
LH-17155,CA-2015-121965,12.56,12
LH-17155,CA-2014-113320,12.54,13
LH-17155,US-2016-131912,11.74,14
LH-17155,CA-2016-133340,10.90,15
LH-17155,CA-2014-113320,9.24,16
LH-17155,CA-2014-113320,8.94,17
LH-17155,CA-2015-121965,6.48,18
LL-16840,CA-2015-137974,1196.86,1
LL-16840,CA-2015-137974,569.64,2
LL-16840,CA-2015-137974,523.26,3
LL-16840,CA-2014-153927,272.61,4
LL-16840,CA-2017-120222,73.34,5
LL-16840,US-2017-163195,29.16,6
LL-16840,CA-2017-120222,19.05,7
LL-16840,CA-2014-134061,17.46,8
LL-16840,CA-2014-153927,14.04,9
LL-16840,CA-2015-164833,9.26,10
LL-16840,CA-2015-137974,9.14,11
LL-16840,CA-2015-164833,7.38,12
LM-17065,US-2015-120161,646.78,1
LM-17065,CA-2014-104283,306.20,2
LM-17065,CA-2014-104283,223.96,3
LM-17065,CA-2014-104283,85.98,4
LM-17065,CA-2016-105263,38.34,5
LM-17065,CA-2015-169740,29.99,6
LM-17065,CA-2016-105277,15.53,7
LO-17170,CA-2017-141572,247.44,1
LO-17170,CA-2015-104038,146.73,2
LO-17170,CA-2017-163860,113.37,3
LO-17170,CA-2017-118367,47.98,4
LO-17170,CA-2015-143238,46.32,5
LO-17170,CA-2015-104038,29.90,6
LO-17170,CA-2017-163860,7.97,7
LO-17170,CA-2017-163860,2.96,8
LO-17170,CA-2017-163860,1.68,9
LP-17080,CA-2016-116722,451.15,1
LP-17080,CA-2017-118731,84.06,2
LP-17080,CA-2017-118731,42.60,3
LP-17080,CA-2016-116722,41.96,4
LP-17080,CA-2017-133823,37.59,5
LP-17080,CA-2017-133823,37.44,6
LP-17080,CA-2016-116722,31.50,7
LP-17080,CA-2017-133823,26.03,8
LP-17080,CA-2014-159814,4.27,9
LP-17095,CA-2017-121790,2003.17,1
LP-17095,CA-2016-112830,466.32,2
LP-17095,CA-2017-106782,375.34,3
LP-17095,CA-2016-103709,261.74,4
LP-17095,CA-2017-102736,89.57,5
LP-17095,CA-2016-112830,82.64,6
LP-17095,CA-2017-121804,72.80,7
LP-17095,CA-2017-102736,71.96,8
LP-17095,CA-2017-121790,69.38,9
LP-17095,CA-2016-118969,54.79,10
LP-17095,CA-2016-103709,34.24,11
LP-17095,CA-2017-121790,31.68,12
LP-17095,CA-2017-102736,15.55,13
LP-17095,CA-2016-103709,14.88,14
LP-17095,CA-2017-121790,9.34,15
LR-16915,CA-2014-131450,1199.98,1
LR-16915,CA-2016-126732,1091.17,2
LR-16915,CA-2017-109183,649.00,3
LR-16915,CA-2016-126732,568.73,4
LR-16915,CA-2014-131450,445.96,5
LR-16915,CA-2015-141327,335.74,6
LR-16915,CA-2014-131450,327.76,7
LR-16915,CA-2016-125206,114.46,8
LR-16915,CA-2015-141327,98.35,9
LR-16915,CA-2016-126732,94.68,10
LR-16915,US-2016-148803,85.22,11
LR-16915,CA-2014-131450,76.12,12
LR-16915,CA-2016-126732,23.67,13
LR-16915,CA-2016-126732,18.69,14
LR-16915,CA-2016-126732,7.31,15
LR-16915,CA-2015-141327,6.05,16
LR-17035,CA-2015-102876,791.96,1
LR-17035,CA-2016-143406,454.97,2
LR-17035,CA-2017-119011,226.56,3
LR-17035,CA-2017-119011,107.88,4
LR-17035,CA-2016-143406,93.03,5
LR-17035,CA-2014-109918,83.92,6
LR-17035,CA-2017-103506,41.40,7
LR-17035,CA-2017-119011,17.22,8
LR-17035,CA-2015-102876,9.52,9
LR-17035,CA-2015-102876,4.92,10
LS-16945,CA-2016-114727,854.35,1
LS-16945,CA-2016-114727,593.57,2
LS-16945,CA-2016-114727,544.01,3
LS-16945,CA-2016-114727,338.04,4
LS-16945,CA-2017-100223,332.03,5
LS-16945,US-2017-128832,69.98,6
LS-16945,CA-2017-100223,31.10,7
LS-16945,CA-2015-115420,21.34,8
LS-16945,CA-2016-134362,15.94,9
LS-16945,CA-2017-100223,15.55,10
LS-16945,CA-2017-100223,11.39,11
LS-16945,CA-2017-108000,9.78,12
LS-16945,CA-2017-100223,6.32,13
LS-16945,CA-2016-114727,1.87,14
LS-16975,CA-2017-117702,1049.20,1
LS-16975,CA-2014-137092,505.32,2
LS-16975,US-2015-138919,344.22,3
LS-16975,CA-2014-137092,319.97,4
LS-16975,US-2016-125969,238.56,5
LS-16975,US-2014-147648,81.98,6
LS-16975,US-2016-125969,81.42,7
LS-16975,CA-2017-164168,77.95,8
LS-16975,CA-2017-164168,67.99,9
LS-16975,CA-2017-164168,44.78,10
LS-16975,CA-2017-108294,34.50,11
LS-16975,CA-2017-164168,30.56,12
LS-16975,CA-2014-137092,24.42,13
LS-16975,CA-2017-164168,22.85,14
LS-16975,CA-2017-117702,20.90,15
LS-16975,CA-2017-164168,12.22,16
LS-16975,CA-2016-112025,9.26,17
LS-16975,CA-2014-137092,8.68,18
LS-16975,US-2015-118766,4.46,19
LS-16975,US-2015-118766,3.96,20
LS-16975,CA-2014-137092,3.81,21
LS-16975,CA-2017-117702,1.64,22
LS-17200,CA-2014-115084,605.34,1
LS-17200,US-2017-165869,155.88,2
LS-17200,CA-2016-160129,70.45,3
LS-17200,CA-2014-141110,40.54,4
LS-17200,CA-2017-169929,39.90,5
LS-17200,US-2017-165869,17.52,6
LS-17200,CA-2016-160129,15.80,7
LS-17200,CA-2014-141110,14.94,8
LS-17200,CA-2016-160129,14.37,9
LS-17200,CA-2017-131618,9.36,10
LS-17200,CA-2014-141110,7.31,11
LS-17200,CA-2014-141110,4.32,12
LS-17200,CA-2017-131618,2.30,13
LS-17230,CA-2015-118955,197.37,1
LS-17230,US-2015-111927,76.14,2
LS-17230,CA-2015-118955,28.75,3
LS-17230,CA-2015-118955,27.22,4
LS-17230,US-2015-111927,19.96,5
LS-17230,CA-2014-130813,19.44,6
LS-17245,CA-2014-124730,279.96,1
LS-17245,US-2014-109456,179.97,2
LS-17245,CA-2016-152765,173.49,3
LS-17245,CA-2017-135307,126.30,4
LS-17245,CA-2014-124730,93.15,5
LS-17245,CA-2015-165414,47.98,6
LS-17245,CA-2017-135307,38.04,7
LS-17245,CA-2014-124730,17.09,8
LS-17245,US-2014-109456,14.35,9
LS-17245,CA-2016-136994,13.38,10
LS-17245,CA-2014-124730,12.91,11
LS-17245,CA-2014-124730,11.52,12
LT-16765,US-2015-122910,201.58,1
LT-16765,CA-2014-126522,53.94,2
LT-17110,US-2014-165659,881.93,1
LT-17110,CA-2016-159373,557.59,2
LT-17110,CA-2015-168207,512.50,3
LT-17110,CA-2015-154620,348.93,4
LT-17110,CA-2017-122700,220.75,5
LT-17110,CA-2015-168207,117.49,6
LT-17110,CA-2015-168207,96.96,7
LT-17110,CA-2017-147725,70.95,8
LT-17110,CA-2016-159373,70.08,9
LT-17110,US-2014-165659,22.20,10
LT-17110,CA-2016-157364,18.48,11
LT-17110,CA-2015-168207,11.95,12
LT-17110,US-2015-104430,5.18,13
LT-17110,CA-2016-159373,1.27,14
LW-16825,CA-2014-160773,575.92,1
LW-16825,CA-2014-103429,464.00,2
LW-16825,CA-2014-164721,320.88,3
LW-16825,CA-2016-109827,269.97,4
LW-16825,CA-2014-103429,235.95,5
LW-16825,CA-2016-109827,100.80,6
LW-16825,CA-2016-109827,47.97,7
LW-16825,CA-2016-109827,45.12,8
LW-16825,CA-2014-103429,39.96,9
LW-16825,CA-2016-109827,35.45,10
LW-16825,CA-2014-164721,26.76,11
LW-16825,CA-2014-103429,25.58,12
LW-16825,CA-2014-164721,23.88,13
LW-16825,CA-2017-144820,20.64,14
LW-16825,CA-2014-160773,5.18,15
LW-16990,US-2016-102239,1685.88,1
LW-16990,CA-2017-152142,321.57,2
LW-16990,CA-2017-162978,300.90,3
LW-16990,CA-2017-101245,244.55,4
LW-16990,CA-2017-102834,199.98,5
LW-16990,CA-2017-162978,183.96,6
LW-16990,CA-2017-101245,166.16,7
LW-16990,CA-2017-158407,71.98,8
LW-16990,CA-2017-158407,31.98,9
LW-16990,CA-2017-162978,17.61,10
LW-16990,US-2016-102239,5.73,11
LW-17125,CA-2016-157280,756.80,1
LW-17125,CA-2016-157280,273.96,2
LW-17125,CA-2014-112837,127.95,3
LW-17125,CA-2016-157280,89.97,4
LW-17125,CA-2017-117436,10.36,5
LW-17215,CA-2014-116246,3785.29,1
LW-17215,CA-2016-132997,359.97,2
LW-17215,CA-2016-132997,276.78,3
LW-17215,CA-2016-132997,263.96,4
LW-17215,CA-2016-111416,232.40,5
LW-17215,CA-2017-166128,199.95,6
LW-17215,CA-2016-132997,116.82,7
LW-17215,CA-2017-102659,54.90,8
LW-17215,CA-2017-166128,41.86,9
LW-17215,US-2016-117037,30.53,10
LW-17215,US-2016-117037,22.61,11
LW-17215,CA-2016-132997,12.96,12
LW-17215,CA-2017-102218,11.70,13
LW-17215,US-2016-117037,7.90,14
LW-17215,US-2016-117037,2.89,15
MA-17560,CA-2015-143105,799.98,1
MA-17560,CA-2014-140732,575.93,2
MA-17560,CA-2014-124478,549.99,3
MA-17560,CA-2015-130974,446.07,4
MA-17560,CA-2014-124478,299.98,5
MA-17560,CA-2015-130974,259.98,6
MA-17560,CA-2015-143105,184.66,7
MA-17560,CA-2015-130974,170.98,8
MA-17560,CA-2014-124478,167.54,9
MA-17560,CA-2015-130974,154.90,10
MA-17560,CA-2014-140732,123.92,11
MA-17560,CA-2015-130974,59.94,12
MA-17560,CA-2014-124478,53.88,13
MA-17560,CA-2017-158722,45.53,14
MA-17560,CA-2015-143105,41.28,15
MA-17560,CA-2015-130974,40.08,16
MA-17560,CA-2015-130974,38.97,17
MA-17560,CA-2014-124478,38.34,18
MA-17560,US-2016-117793,37.59,19
MA-17560,CA-2017-107727,29.47,20
MA-17560,CA-2017-110373,27.18,21
MA-17560,US-2016-117793,25.20,22
MA-17560,CA-2014-168823,20.81,23
MA-17560,CA-2015-110324,19.44,24
MA-17560,US-2016-117793,14.97,25
MA-17560,CA-2014-168823,11.35,26
MA-17560,CA-2016-128916,9.55,27
MA-17560,CA-2014-140732,7.78,28
MA-17560,CA-2015-143105,7.31,29
MA-17560,CA-2017-110373,7.06,30
MA-17560,CA-2016-128916,5.34,31
MA-17560,CA-2015-110324,3.64,32
MA-17560,US-2016-117793,1.98,33
MA-17995,CA-2016-152247,1603.14,1
MA-17995,CA-2014-132010,315.20,2
MA-17995,CA-2017-123638,191.65,3
MA-17995,US-2016-165078,104.90,4
MA-17995,US-2016-165078,51.75,5
MA-17995,CA-2014-133704,43.92,6
MA-17995,US-2016-165078,39.68,7
MA-17995,CA-2014-132010,36.40,8
MA-17995,CA-2014-132010,22.96,9
MA-17995,CA-2014-133704,20.23,10
MA-17995,CA-2014-132010,15.18,11
MA-17995,CA-2015-157028,8.28,12
MB-17305,CA-2016-118759,408.01,1
MB-17305,CA-2017-163125,254.06,2
MB-17305,CA-2015-168529,145.90,3
MB-17305,CA-2017-169124,129.39,4
MB-17305,CA-2014-151708,95.98,5
MB-17305,CA-2017-149944,76.12,6
MB-17305,CA-2017-163125,67.14,7
MB-17305,CA-2015-145828,53.04,8
MB-17305,CA-2016-118759,40.44,9
MB-17305,CA-2015-113131,33.57,10
MB-17305,CA-2015-113131,24.42,11
MB-17305,CA-2017-105074,21.74,12
MB-17305,CA-2017-149944,18.24,13
MB-17305,CA-2015-113131,17.12,14
MB-17305,CA-2015-113131,15.84,15
MB-17305,CA-2015-144288,10.37,16
MB-17305,CA-2015-144288,9.22,17
MB-17305,CA-2015-113131,6.73,18
MB-18085,CA-2017-144498,627.17,1
MB-18085,CA-2016-142524,279.95,2
MB-18085,US-2016-128902,244.01,3
MB-18085,CA-2017-144498,122.12,4
MB-18085,CA-2017-144498,68.54,5
MB-18085,CA-2014-141817,19.54,6
MB-18085,CA-2016-112382,19.14,7
MB-18085,CA-2017-122945,17.31,8
MB-18085,CA-2016-142524,16.56,9
MB-18085,CA-2017-151071,13.90,10
MC-17275,CA-2014-107818,975.92,1
MC-17275,CA-2015-143119,517.50,2
MC-17275,CA-2014-107818,485.88,3
MC-17275,CA-2014-107818,303.84,4
MC-17275,CA-2016-118899,167.89,5
MC-17275,CA-2015-114237,141.96,6
MC-17275,CA-2015-168459,55.10,7
MC-17275,CA-2015-105599,27.41,8
MC-17275,CA-2017-154949,14.73,9
MC-17275,CA-2015-105599,13.96,10
MC-17275,CA-2016-146318,12.96,11
MC-17275,CA-2014-107818,5.88,12
MC-17425,CA-2016-133711,3040.00,1
MC-17425,CA-2014-140473,719.98,2
MC-17425,US-2016-168095,230.28,3
MC-17425,US-2016-168095,105.52,4
MC-17425,CA-2016-133711,91.68,5
MC-17425,CA-2016-133711,70.98,6
MC-17425,CA-2015-161711,68.16,7
MC-17425,CA-2015-161711,62.24,8
MC-17425,CA-2016-133711,33.75,9
MC-17425,CA-2016-130050,9.55,10
MC-17575,CA-2017-167703,285.55,1
MC-17575,CA-2015-135314,269.98,2
MC-17575,CA-2017-115175,244.55,3
MC-17575,US-2017-149510,45.22,4
MC-17575,US-2016-157840,33.90,5
MC-17575,US-2017-149510,28.78,6
MC-17575,CA-2015-125423,9.96,7
MC-17575,CA-2017-167703,5.23,8
MC-17575,CA-2014-101147,2.39,9
MC-17590,CA-2014-127446,1218.74,1
MC-17590,CA-2016-131835,597.00,2
MC-17590,CA-2016-131835,162.64,3
MC-17590,CA-2017-159597,99.99,4
MC-17590,CA-2014-130673,66.96,5
MC-17590,CA-2016-131835,55.48,6
MC-17590,CA-2016-113082,40.48,7
MC-17590,CA-2016-157868,24.85,8
MC-17590,CA-2014-127446,24.67,9
MC-17590,CA-2014-130673,20.78,10
MC-17590,CA-2014-127446,15.70,11
MC-17590,CA-2014-130673,10.37,12
MC-17590,CA-2014-130673,10.33,13
MC-17590,CA-2014-127446,6.10,14
MC-17590,CA-2014-127446,5.90,15
MC-17590,CA-2014-127446,2.52,16
MC-17605,US-2014-161613,674.06,1
MC-17605,CA-2014-103989,323.98,2
MC-17605,CA-2015-145394,239.98,3
MC-17605,CA-2017-145142,210.98,4
MC-17605,CA-2017-134810,207.00,5
MC-17605,CA-2014-103989,170.24,6
MC-17605,US-2017-146213,159.96,7
MC-17605,CA-2017-134810,65.23,8
MC-17605,CA-2016-145492,39.00,9
MC-17605,CA-2015-145394,34.50,10
MC-17605,CA-2014-103989,33.57,11
MC-17605,CA-2014-103989,26.16,12
MC-17605,CA-2015-145394,21.49,13
MC-17605,CA-2014-103989,20.02,14
MC-17605,CA-2014-103989,11.81,15
MC-17605,CA-2017-160962,8.38,16
MC-17605,CA-2017-160962,6.85,17
MC-17605,CA-2014-103989,4.99,18
MC-17635,CA-2016-139010,449.15,1
MC-17635,US-2017-151316,182.99,2
MC-17635,US-2014-120175,64.02,3
MC-17635,CA-2016-139010,31.25,4
MC-17635,CA-2014-164861,25.92,5
MC-17635,CA-2016-139010,18.56,6
MC-17635,CA-2016-139010,12.99,7
MC-17635,US-2017-151316,10.27,8
MC-17845,CA-2017-148446,1669.60,1
MC-17845,CA-2014-156594,487.98,2
MC-17845,CA-2014-157784,479.97,3
MC-17845,US-2017-128447,400.80,4
MC-17845,CA-2016-116337,314.09,5
MC-17845,CA-2014-156594,155.12,6
MC-17845,CA-2016-146143,133.38,7
MC-17845,CA-2014-156594,47.30,8
MC-17845,CA-2016-116337,44.46,9
MC-17845,US-2017-128447,28.79,10
MC-17845,CA-2014-157784,19.44,11
MC-17845,CA-2014-157784,14.62,12
MC-17845,US-2017-102638,6.03,13
MC-17845,CA-2014-156594,4.13,14
MC-18100,CA-2014-101602,763.28,1
MC-18100,CA-2017-152807,442.40,2
MC-18100,CA-2017-126242,305.01,3
MC-18100,US-2015-129637,180.02,4
MC-18100,CA-2014-123855,139.80,5
MC-18100,CA-2016-139808,93.36,6
MC-18100,CA-2015-111073,51.59,7
MC-18100,US-2015-129637,41.55,8
MC-18100,CA-2017-113075,40.68,9
MC-18100,CA-2014-101602,40.68,10
MC-18100,CA-2017-152807,20.74,11
MC-18100,CA-2015-168809,20.10,12
MC-18100,CA-2017-126242,18.70,13
MC-18100,CA-2015-116512,17.94,14
MC-18100,US-2015-129637,13.12,15
MC-18100,CA-2017-152807,11.17,16
MC-18100,CA-2015-168809,7.88,17
MC-18100,CA-2017-152807,7.17,18
MC-18100,CA-2015-168809,3.80,19
MC-18130,CA-2016-129868,902.71,1
MC-18130,CA-2016-129868,302.38,2
MC-18130,CA-2016-129868,146.35,3
MC-18130,CA-2014-132787,92.52,4
MC-18130,CA-2016-129868,53.97,5
MC-18130,CA-2015-148432,26.18,6
MC-18130,CA-2016-129868,17.76,7
MC-18130,CA-2016-115504,12.96,8
MC-18130,CA-2015-163104,11.96,9
MC-18130,CA-2016-129868,7.90,10
MC-18130,CA-2015-148432,7.30,11
MD-17350,CA-2014-114251,1080.10,1
MD-17350,CA-2014-143371,998.82,2
MD-17350,CA-2017-132290,933.41,3
MD-17350,CA-2014-114251,273.57,4
MD-17350,CA-2015-134782,105.42,5
MD-17350,CA-2016-162383,85.25,6
MD-17350,CA-2014-114251,58.42,7
MD-17350,CA-2014-114251,51.56,8
MD-17350,CA-2014-143371,51.15,9
MD-17350,CA-2017-149181,47.99,10
MD-17350,CA-2017-109757,25.56,11
MD-17350,CA-2014-114251,13.19,12
MD-17350,CA-2017-109757,11.52,13
MD-17350,CA-2016-162383,8.95,14
MD-17350,CA-2016-162383,8.86,15
MD-17350,CA-2017-109757,8.26,16
MD-17350,CA-2017-109757,4.37,17
MD-17860,CA-2017-154410,909.12,1
MD-17860,CA-2017-100055,125.13,2
MD-17860,US-2014-117744,58.36,3
MD-17860,US-2014-117744,39.96,4
MD-17860,CA-2017-100055,27.46,5
MD-17860,CA-2017-153654,19.01,6
MD-17860,US-2014-117744,16.46,7
MD-17860,CA-2017-104024,9.41,8
ME-17320,CA-2016-160717,3023.93,1
ME-17320,CA-2014-167199,2573.82,2
ME-17320,CA-2016-152555,844.12,3
ME-17320,CA-2016-152555,812.74,4
ME-17320,CA-2014-167199,755.96,5
ME-17320,CA-2014-167199,609.98,6
ME-17320,CA-2016-160717,477.60,7
ME-17320,CA-2017-148474,452.94,8
ME-17320,CA-2014-167199,391.98,9
ME-17320,CA-2017-137624,241.42,10
ME-17320,CA-2016-159142,149.97,11
ME-17320,CA-2017-148474,91.20,12
ME-17320,CA-2017-129910,59.76,13
ME-17320,CA-2016-152555,45.53,14
ME-17320,CA-2014-167199,31.12,15
ME-17320,CA-2016-160717,26.96,16
ME-17320,CA-2017-143434,19.76,17
ME-17320,US-2017-124926,9.32,18
ME-17320,CA-2014-167199,6.54,19
ME-17320,CA-2015-144302,5.79,20
ME-17320,CA-2014-167199,5.48,21
ME-17725,CA-2017-143756,701.96,1
ME-17725,CA-2017-137449,410.00,2
ME-17725,CA-2017-137449,307.31,3
ME-17725,CA-2017-116645,155.94,4
ME-17725,US-2016-123470,122.33,5
ME-17725,CA-2015-155635,48.81,6
ME-17725,CA-2015-161830,35.96,7
ME-17725,CA-2014-124807,35.86,8
ME-17725,CA-2014-124807,23.84,9
ME-17725,CA-2017-137449,21.39,10
ME-17725,US-2016-123470,18.88,11
ME-17725,CA-2015-161830,14.95,12
ME-17725,CA-2017-166415,11.22,13
ME-18010,CA-2014-116932,801.57,1
ME-18010,CA-2014-116932,272.85,2
ME-18010,CA-2014-116932,99.20,3
ME-18010,CA-2017-148138,51.17,4
ME-18010,CA-2015-169278,26.98,5
ME-18010,CA-2014-126333,5.18,6
MF-17665,US-2014-169789,551.99,1
MF-17665,US-2016-102232,197.05,2
MF-17665,CA-2016-114307,51.84,3
MF-17665,CA-2016-165827,50.50,4
MF-17665,CA-2016-114307,37.68,5
MF-17665,CA-2016-114307,27.42,6
MF-17665,CA-2016-126543,15.17,7
MF-17665,CA-2016-114307,5.40,8
MF-18250,US-2017-162670,494.97,1
MF-18250,US-2017-162670,367.96,2
MF-18250,CA-2015-162964,223.89,3
MF-18250,CA-2015-128013,144.12,4
MF-18250,CA-2014-149594,103.94,5
MF-18250,CA-2015-162964,64.78,6
MF-18250,US-2017-162670,62.04,7
MF-18250,US-2017-162670,44.96,8
MF-18250,CA-2015-144722,43.13,9
MF-18250,CA-2015-162964,15.55,10
MF-18250,CA-2015-128013,10.02,11
MG-17650,CA-2014-166471,1091.17,1
MG-17650,CA-2017-152933,791.88,2
MG-17650,CA-2016-139395,657.93,3
MG-17650,CA-2017-152135,445.44,4
MG-17650,CA-2017-152933,369.54,5
MG-17650,CA-2014-166471,219.17,6
MG-17650,US-2017-169502,91.60,7
MG-17650,CA-2016-139395,33.48,8
MG-17650,CA-2016-139395,26.86,9
MG-17650,US-2017-169502,21.81,10
MG-17650,CA-2016-139395,13.90,11
MG-17650,CA-2017-152933,10.37,12
MG-17650,CA-2017-145660,7.71,13
MG-17650,CA-2016-105284,4.42,14
MG-17680,US-2017-109316,1497.67,1
MG-17680,CA-2017-121300,344.22,2
MG-17680,CA-2017-121300,239.98,3
MG-17680,CA-2014-110072,93.89,4
MG-17680,CA-2017-121300,63.69,5
MG-17680,CA-2015-151043,47.98,6
MG-17680,CA-2017-121300,21.25,7
MG-17680,US-2017-109316,17.52,8
MG-17680,CA-2017-121300,15.55,9
MG-17680,CA-2017-121300,8.45,10
MG-17695,US-2016-142685,835.17,1
MG-17695,CA-2014-139598,227.14,2
MG-17695,CA-2015-164007,143.13,3
MG-17695,CA-2014-139598,81.55,4
MG-17695,CA-2014-139598,34.66,5
MG-17695,CA-2014-139598,18.26,6
MG-17695,CA-2015-164007,2.38,7
MG-17875,CA-2015-124975,796.43,1
MG-17875,CA-2016-131499,207.48,2
MG-17875,CA-2017-120705,147.18,3
MG-17875,CA-2015-134992,47.98,4
MG-17875,CA-2015-134992,32.40,5
MG-17875,CA-2014-103744,6.94,6
MG-17875,CA-2014-103744,4.43,7
MG-17890,CA-2017-121125,156.79,1
MG-17890,CA-2015-146948,150.98,2
MG-17890,CA-2015-146948,137.25,3
MG-17890,CA-2016-163972,120.67,4
MG-17890,CA-2017-102967,67.40,5
MG-17890,CA-2017-136672,49.08,6
MG-17890,CA-2017-121125,35.36,7
MG-17890,CA-2016-154053,16.99,8
MG-17890,CA-2017-121125,13.59,9
MG-17890,CA-2015-146948,11.52,10
MG-17890,CA-2014-118276,8.74,11
MG-17890,CA-2017-127712,6.21,12
MG-17890,CA-2017-166933,1.81,13
MG-18145,CA-2017-108574,1115.91,1
MG-18145,CA-2014-137274,890.84,2
MG-18145,US-2015-138303,666.25,3
MG-18145,CA-2017-108574,128.74,4
MG-18145,US-2015-138303,52.51,5
MG-18145,US-2015-138303,36.34,6
MG-18205,CA-2017-115070,12.32,1
MH-17290,US-2017-141558,776.85,1
MH-17290,US-2016-108497,599.17,2
MH-17290,CA-2017-169327,511.50,3
MH-17290,US-2017-141558,154.76,4
MH-17290,CA-2017-169327,147.92,5
MH-17290,US-2017-141558,43.28,6
MH-17290,CA-2017-169327,43.10,7
MH-17290,US-2016-135209,37.41,8
MH-17290,US-2016-135209,25.34,9
MH-17290,CA-2014-116785,21.40,10
MH-17290,CA-2014-116785,12.60,11
MH-17290,CA-2015-137603,8.40,12
MH-17440,CA-2016-163048,241.50,1
MH-17440,CA-2016-141523,34.25,2
MH-17440,US-2014-164763,32.67,3
MH-17440,CA-2014-104808,17.25,4
MH-17440,US-2014-164763,16.00,5
MH-17440,US-2014-164763,12.96,6
MH-17440,CA-2016-141523,3.52,7
MH-17455,US-2016-143448,1424.90,1
MH-17455,CA-2017-146269,290.34,2
MH-17455,CA-2016-113341,194.35,3
MH-17455,CA-2014-160157,190.85,4
MH-17455,CA-2017-136364,91.01,5
MH-17455,CA-2017-154809,90.64,6
MH-17455,CA-2014-133305,49.12,7
MH-17455,CA-2015-100888,47.95,8
MH-17455,CA-2017-136364,39.59,9
MH-17455,CA-2017-146269,19.15,10
MH-17455,CA-2014-133305,18.28,11
MH-17620,CA-2017-130841,1145.60,1
