Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Discount,Payment_Mode,Unit_Price,Sales_Amount
505672,2025-03-24T19:46:00.000Z,1371,P1148,S021,7,0.15,Cash,519.0,3627.55
505681,2023-08-28T06:06:00.000Z,1443,P1077,S011,4,0.2,Credit Card,597.0,2383.22
505692,2024-06-21T06:41:00.000Z,1026,P1111,S020,8,0.2,Credit Card,514.0,4103.78
505696,2025-06-09T17:48:00.000Z,1322,P1100,S017,1,0.05,Upi,524.0,523.74
505712,2025-11-16T20:49:00.000Z,1356,P1102,S025,7,0.15,Cash,271.0,1894.15
505736,2023-06-12T11:47:00.000Z,1446,P1147,S017,2,0.1,Debit Card,679.0,1356.64
505770,2024-02-06T03:49:00.000Z,1078,P1121,S006,6,0.2,Credit Card,467.0,2796.4
505776,2025-02-09T10:10:00.000Z,1449,P1028,S024,5,0.2,Cash,371.0,1851.29
505784,2025-02-09T15:37:00.000Z,1296,P1105,S001,6,0.0,Cash,588.0,3528.0
505825,2025-05-22T23:00:00.000Z,1238,P1083,S005,7,0.15,Wallet,45.0,314.53
505839,2024-08-26T07:04:00.000Z,1494,P1020,S020,2,0.15,Credit Card,325.0,649.03
505840,2024-02-05T11:16:00.000Z,1044,P1092,S009,4,0.05,Wallet,287.0,1147.43
505855,2024-07-10T01:14:00.000Z,1239,P1033,S013,8,0.1,Debit Card,437.0,3492.5
505857,2024-12-29T21:48:00.000Z,1181,P1101,S007,7,0.0,Credit Card,220.0,1540.0
505876,2024-12-29T01:04:00.000Z,1226,P1066,S022,8,0.05,Net Banking,466.0,3726.14
505898,2026-02-01T09:31:00.000Z,1003,P1115,S009,1,0.1,Upi,126.0,125.87
505905,2023-12-23T03:57:00.000Z,1147,P1107,S006,2,0.05,Credit Card,246.0,491.75
505923,2025-08-27T20:43:00.000Z,1067,P1002,S019,1,0.0,Net Banking,629.0,629.0
505943,2024-04-26T05:17:00.000Z,1464,P1114,S001,8,0.0,Credit Card,627.0,5016.0
505945,2023-03-25T16:46:00.000Z,1346,P1045,S006,1,0.2,Credit Card,430.0,429.14
505958,2025-02-11T17:58:00.000Z,1421,P1149,S011,1,0.2,Credit Card,699.0,697.6
505973,2025-02-02T05:06:00.000Z,1175,P1136,S007,8,0.1,Debit Card,417.0,3332.66
505985,2025-01-07T05:02:00.000Z,1293,P1150,S021,2,0.1,Credit Card,667.0,1332.67
505998,2024-08-31T11:22:00.000Z,1432,P1014,S007,7,0.1,Credit Card,92.0,643.36
506005,2023-08-11T13:02:00.000Z,1195,P1088,S008,6,0.05,Upi,241.0,1445.28
506015,2024-03-31T21:57:00.000Z,1146,P1106,S016,2,0.2,Net Banking,261.0,520.96
506036,2024-06-02T09:50:00.000Z,1162,P1084,S002,3,0.1,Wallet,434.0,1300.7
506039,2024-05-30T20:49:00.000Z,1111,P1063,S012,3,0.05,Upi,296.0,887.56
506098,2024-05-15T06:48:00.000Z,1188,P1057,S008,7,0.05,Upi,191.0,1336.33
506102,2023-04-07T13:32:00.000Z,1191,P1089,S024,4,0.05,Cash,456.0,1823.09
506120,2025-09-27T06:39:00.000Z,1091,P1028,S025,3,0.1,Debit Card,371.0,1111.89
506121,2025-11-10T17:31:00.000Z,1421,P1011,S025,6,0.0,Credit Card,298.0,1788.0
506137,2024-02-23T04:48:00.000Z,1265,P1102,S013,7,0.2,Wallet,271.0,1893.21
506149,2025-10-02T23:15:00.000Z,1105,P1077,S021,3,0.1,Upi,597.0,1789.21
506161,2023-01-22T07:38:00.000Z,1257,P1011,S014,5,0.15,Debit Card,298.0,1487.77
506181,2023-06-30T01:28:00.000Z,1234,P1114,S025,7,0.15,Wallet,627.0,4382.42
506225,2026-01-05T07:06:00.000Z,1084,P1064,S016,1,0.05,Debit Card,645.0,644.68
506227,2023-11-11T11:26:00.000Z,1494,P1142,S013,7,0.2,Upi,735.0,5134.71
506237,2024-01-13T12:27:00.000Z,1434,P1080,S020,2,0.2,Wallet,578.0,1153.69
506275,2024-07-08T19:28:00.000Z,1204,P1094,S011,2,0.05,Net Banking,228.0,455.77
506280,2024-11-10T14:18:00.000Z,1270,P1060,S020,7,0.2,Credit Card,839.0,5861.25
506303,2023-07-02T12:10:00.000Z,1365,P1104,S012,2,0.1,Wallet,620.0,1238.76
506310,2024-07-12T01:41:00.000Z,1445,P1150,S004,6,0.0,Debit Card,667.0,4002.0
506322,2024-12-18T06:15:00.000Z,1243,P1001,S018,7,0.0,Debit Card,306.0,2142.0
506335,2025-06-06T09:05:00.000Z,1476,P1020,S011,5,0.0,Credit Card,325.0,1625.0
506336,2024-09-23T08:29:00.000Z,1005,P1116,S011,1,0.0,Cash,27.0,27.0
506352,2023-10-13T18:40:00.000Z,1019,P1119,S005,3,0.05,Upi,170.0,509.75
506356,2026-02-03T22:18:00.000Z,1304,P1099,S025,7,0.1,Upi,486.0,3398.6
506378,2025-06-27T23:02:00.000Z,1007,P1066,S016,4,0.0,Wallet,466.0,1864.0
506380,2024-09-02T16:11:00.000Z,1454,P1024,S024,5,0.05,Upi,774.0,3868.07
506384,2023-08-01T19:23:00.000Z,1045,P1051,S021,1,0.05,Upi,525.0,524.74
506398,2023-02-06T22:21:00.000Z,1394,P1146,S007,6,0.2,Cash,319.0,1910.17
506400,2024-12-07T14:26:00.000Z,1015,P1061,S007,6,0.2,Wallet,310.0,1856.28
506433,2024-03-19T04:57:00.000Z,1312,P1050,S025,3,0.05,Wallet,303.0,908.55
506436,2026-02-24T19:32:00.000Z,1019,P1125,S015,6,0.15,Wallet,435.0,2606.09
506439,2024-06-27T12:34:00.000Z,1434,P1144,S012,2,0.15,Debit Card,416.0,830.75
506470,2023-01-03T17:55:00.000Z,1244,P1096,S003,1,0.0,Credit Card,455.0,455.0
506483,2025-01-30T16:13:00.000Z,1007,P1147,S001,4,0.1,Net Banking,679.0,2713.28
506498,2024-12-16T04:54:00.000Z,1046,P1110,S020,5,0.1,Cash,37.0,184.82
506516,2026-03-03T15:05:00.000Z,1296,P1060,S003,1,0.2,Credit Card,839.0,837.32
506534,2023-12-12T23:07:00.000Z,1281,P1005,S009,1,0.0,Upi,457.0,457.0
506560,2025-02-01T12:27:00.000Z,1033,P1020,S017,8,0.0,Cash,325.0,2600.0
506597,2026-01-18T03:47:00.000Z,1231,P1008,S014,7,0.05,Debit Card,668.0,4673.66
506633,2025-03-31T19:34:00.000Z,1275,P1056,S007,4,0.0,Cash,823.0,3292.0
506679,2023-04-09T10:11:00.000Z,1024,P1080,S019,6,0.15,Cash,578.0,3462.8
506687,2023-10-24T05:13:00.000Z,1137,P1070,S021,5,0.1,Cash,477.0,2382.62
506730,2025-02-17T15:52:00.000Z,1053,P1111,S011,4,0.15,Debit Card,514.0,2052.92
506736,2026-03-16T21:49:00.000Z,1040,P1014,S003,2,0.05,Upi,92.0,183.91
506757,2023-12-08T21:10:00.000Z,1490,P1050,S005,3,0.2,Wallet,303.0,907.18
506759,2025-11-07T22:06:00.000Z,1101,P1038,S004,4,0.05,Cash,27.0,107.95
506768,2024-08-19T21:03:00.000Z,1305,P1075,S022,8,0.15,Upi,460.0,3674.48
506771,2023-09-30T14:20:00.000Z,1446,P1116,S023,4,0.15,Credit Card,27.0,107.84
506792,2025-01-18T18:28:00.000Z,1226,P1120,S004,5,0.15,Upi,152.0,758.86
506793,2024-12-22T06:44:00.000Z,1202,P1085,S021,8,0.1,Upi,54.0,431.57
506796,2025-03-08T00:20:00.000Z,1424,P1001,S018,2,0.0,Upi,306.0,612.0
506800,2024-06-12T20:18:00.000Z,1338,P1090,S024,5,0.1,Cash,692.0,3456.54
506803,2026-03-29T23:16:00.000Z,1003,P1097,S004,4,0.15,Cash,470.0,1877.18
506806,2023-12-29T16:04:00.000Z,1043,P1042,S013,4,0.1,Wallet,215.0,859.14
506810,2023-07-23T05:22:00.000Z,1030,P1012,S009,4,0.05,Upi,498.0,1991.0
506818,2024-03-14T22:16:00.000Z,1451,P1026,S002,8,0.1,Credit Card,577.0,4611.38
506839,2024-09-12T22:30:00.000Z,1093,P1022,S016,8,0.2,Debit Card,407.0,3249.49
506861,2023-08-25T10:54:00.000Z,1140,P1128,S013,3,0.0,Cash,803.0,2409.0
506903,2023-07-23T22:22:00.000Z,1412,P1025,S002,8,0.1,Net Banking,511.0,4083.91
506919,2026-02-13T21:24:00.000Z,1323,P1070,S007,7,0.2,Wallet,477.0,3332.32
506930,2025-03-21T20:37:00.000Z,1118,P1133,S009,8,0.0,Credit Card,833.0,6664.0
506933,2024-09-17T00:40:00.000Z,1339,P1072,S005,1,0.05,Credit Card,850.0,849.58
506951,2023-11-03T11:43:00.000Z,1315,P1026,S010,4,0.15,Credit Card,577.0,2304.54
506968,2025-10-22T08:51:00.000Z,1467,P1125,S013,2,0.2,Wallet,435.0,868.26
506971,2025-03-13T04:29:00.000Z,1172,P1036,S013,5,0.05,Cash,692.0,3458.27
506975,2026-03-20T19:17:00.000Z,1413,P1132,S021,6,0.15,Wallet,274.0,1641.53
507020,2025-03-16T01:16:00.000Z,1052,P1080,S008,6,0.1,Credit Card,578.0,3464.53
507034,2026-03-02T13:12:00.000Z,1189,P1093,S008,4,0.2,Cash,135.0,538.92
507042,2025-10-02T14:41:00.000Z,1096,P1125,S021,7,0.2,Wallet,435.0,3038.91
507065,2023-08-15T17:03:00.000Z,1129,P1145,S005,3,0.05,Net Banking,678.0,2032.98
507067,2023-01-01T16:48:00.000Z,1230,P1072,S011,8,0.1,Debit Card,850.0,6793.2
507099,2025-06-06T02:44:00.000Z,1048,P1122,S023,6,0.2,Cash,715.0,4281.42
507103,2026-02-16T11:28:00.000Z,1152,P1043,S015,4,0.1,Net Banking,608.0,2429.57
507107,2026-01-12T01:31:00.000Z,1366,P1030,S024,1,0.0,Upi,268.0,268.0
507109,2023-02-20T20:58:00.000Z,1359,P1111,S010,3,0.05,Net Banking,514.0,1541.23
507126,2024-06-24T04:13:00.000Z,1008,P1009,S023,7,0.1,Net Banking,258.0,1804.19
507144,2025-02-22T12:30:00.000Z,1173,P1114,S025,2,0.05,Debit Card,627.0,1253.37
507152,2025-12-14T18:39:00.000Z,1469,P1001,S025,8,0.15,Cash,306.0,2444.33
507153,2024-02-02T01:34:00.000Z,1047,P1085,S008,1,0.05,Net Banking,54.0,53.97
507160,2024-09-03T13:44:00.000Z,1348,P1019,S013,2,0.0,Cash,39.0,78.0
507173,2025-04-21T18:27:00.000Z,1157,P1115,S022,8,0.05,Credit Card,126.0,1007.5
507190,2026-02-18T13:30:00.000Z,1166,P1134,S013,5,0.2,Upi,768.0,3832.32
507285,2024-02-17T02:26:00.000Z,1046,P1089,S022,2,0.15,Debit Card,456.0,910.63
507306,2025-11-15T16:19:00.000Z,1426,P1076,S003,7,0.05,Credit Card,595.0,4162.92
507381,2024-09-18T09:52:00.000Z,1108,P1076,S013,5,0.15,Debit Card,595.0,2970.54
507388,2024-07-23T15:03:00.000Z,1030,P1131,S004,5,0.0,Debit Card,758.0,3790.0
507423,2024-10-09T21:10:00.000Z,1089,P1069,S010,4,0.0,Upi,586.0,2344.0
507426,2023-02-19T18:32:00.000Z,1355,P1132,S004,1,0.0,Debit Card,274.0,274.0
507456,2024-08-10T22:40:00.000Z,1157,P1103,S004,1,0.0,Debit Card,42.0,42.0
507462,2024-03-05T13:17:00.000Z,1372,P1077,S006,3,0.0,Wallet,597.0,1791.0
507488,2026-02-11T21:29:00.000Z,1236,P1119,S001,7,0.1,Net Banking,170.0,1188.81
507515,2024-12-25T11:56:00.000Z,1221,P1049,S005,6,0.0,Cash,704.0,4224.0
507535,2025-01-03T05:09:00.000Z,1364,P1021,S003,4,0.1,Upi,133.0,531.47
507551,2023-01-15T17:32:00.000Z,1267,P1121,S021,7,0.1,Wallet,467.0,3265.73
507582,2023-02-25T02:49:00.000Z,1278,P1081,S009,8,0.0,Credit Card,748.0,5984.0
507583,2024-03-24T04:42:00.000Z,1047,P1150,S023,7,0.05,Debit Card,667.0,4666.67
507599,2023-10-04T11:20:00.000Z,1319,P1066,S005,3,0.2,Debit Card,466.0,1395.2
507601,2025-06-02T03:15:00.000Z,1098,P1055,S001,6,0.15,Upi,840.0,5032.44
507617,2024-05-09T13:29:00.000Z,1453,P1049,S021,3,0.15,Credit Card,704.0,2108.83
507622,2024-11-26T18:26:00.000Z,1472,P1090,S017,6,0.1,Credit Card,692.0,4147.85
507626,2024-03-13T13:38:00.000Z,1007,P1010,S017,8,0.05,Wallet,489.0,3910.04
507630,2023-07-02T15:46:00.000Z,1250,P1074,S020,7,0.05,Upi,434.0,3036.48
507639,2024-03-24T08:13:00.000Z,1222,P1060,S012,8,0.0,Net Banking,839.0,6712.0
507648,2024-08-02T04:04:00.000Z,1401,P1148,S016,6,0.15,Cash,519.0,3109.33
507681,2026-02-20T16:08:00.000Z,1135,P1090,S013,3,0.0,Wallet,692.0,2076.0
507688,2025-08-25T17:53:00.000Z,1060,P1148,S006,1,0.05,Wallet,519.0,518.74
507692,2025-04-14T00:18:00.000Z,1331,P1140,S006,8,0.2,Upi,349.0,2786.42
507735,2024-05-23T20:53:00.000Z,1273,P1085,S003,4,0.2,Wallet,54.0,215.57
507745,2023-05-08T03:37:00.000Z,1068,P1102,S003,5,0.1,Wallet,271.0,1353.65
507748,2025-06-10T07:56:00.000Z,1125,P1051,S025,4,0.2,Debit Card,525.0,2095.8
507754,2025-07-12T04:50:00.000Z,1262,P1115,S002,3,0.1,Debit Card,126.0,377.62
507801,2025-12-02T13:26:00.000Z,1040,P1080,S011,4,0.2,Credit Card,578.0,2307.38
507819,2023-04-23T06:57:00.000Z,1003,P1139,S014,2,0.1,Cash,296.0,591.41
507827,2023-05-22T06:47:00.000Z,1259,P1048,S022,7,0.05,Cash,581.0,4064.97
507847,2023-01-22T12:04:00.000Z,1186,P1011,S002,2,0.15,Upi,298.0,595.11
507910,2025-11-04T02:33:00.000Z,1409,P1062,S015,7,0.0,Cash,574.0,4018.0
507911,2023-05-19T20:44:00.000Z,1068,P1091,S011,1,0.0,Debit Card,269.0,269.0
507948,2024-12-12T05:52:00.000Z,1358,P1003,S003,8,0.1,Debit Card,641.0,5122.87
507958,2025-02-07T03:31:00.000Z,1474,P1091,S017,4,0.1,Wallet,269.0,1074.92
507964,2024-09-30T09:17:00.000Z,1402,P1119,S008,1,0.05,Cash,170.0,169.92
507975,2023-02-03T19:39:00.000Z,1146,P1140,S018,7,0.05,Net Banking,349.0,2441.78
507978,2024-03-01T16:55:00.000Z,1008,P1146,S008,3,0.15,Debit Card,319.0,955.56
507999,2023-03-05T15:12:00.000Z,1078,P1081,S016,6,0.2,Debit Card,748.0,4479.02
508009,2026-02-10T15:18:00.000Z,1057,P1027,S015,7,0.15,Upi,407.0,2844.73
508016,2023-04-05T09:26:00.000Z,1489,P1081,S006,2,0.15,Wallet,748.0,1493.76
508032,2023-01-29T08:57:00.000Z,1221,P1006,S002,6,0.1,Net Banking,414.0,2481.52
508042,2023-08-12T11:26:00.000Z,1334,P1005,S021,8,0.2,Debit Card,457.0,3648.69
508058,2023-09-20T03:37:00.000Z,1279,P1088,S006,3,0.05,Net Banking,241.0,722.64
508077,2023-04-12T02:53:00.000Z,1294,P1041,S002,8,0.05,Cash,513.0,4101.95
508087,2024-10-29T23:17:00.000Z,1476,P1030,S020,7,0.15,Credit Card,268.0,1873.19
508123,2023-05-30T21:46:00.000Z,1416,P1091,S004,8,0.0,Net Banking,269.0,2152.0
508219,2025-01-05T09:46:00.000Z,1069,P1100,S002,6,0.1,Credit Card,524.0,3140.86
508228,2024-08-20T01:17:00.000Z,1476,P1143,S002,1,0.0,Cash,275.0,275.0
508257,2025-04-12T14:12:00.000Z,1130,P1101,S018,7,0.05,Net Banking,220.0,1539.23
508260,2026-02-05T16:08:00.000Z,1307,P1017,S014,3,0.15,Upi,798.0,2390.41
508267,2023-09-27T21:09:00.000Z,1409,P1001,S007,1,0.15,Net Banking,306.0,305.54
508273,2025-08-13T15:34:00.000Z,1424,P1132,S019,4,0.05,Credit Card,274.0,1095.45
508309,2024-02-01T12:25:00.000Z,1498,P1105,S021,3,0.15,Credit Card,588.0,1761.35
508366,2025-11-20T03:22:00.000Z,1219,P1110,S010,1,0.2,Wallet,37.0,36.93
508372,2023-04-25T17:31:00.000Z,1282,P1079,S008,3,0.05,Upi,104.0,311.84
508406,2023-03-18T05:27:00.000Z,1069,P1035,S007,2,0.1,Cash,280.0,559.44
508410,2025-03-23T22:44:00.000Z,1209,P1064,S015,7,0.0,Credit Card,645.0,4515.0
508420,2024-11-15T10:34:00.000Z,1490,P1123,S025,4,0.2,Debit Card,528.0,2107.78
508423,2025-12-24T12:48:00.000Z,1181,P1052,S008,4,0.15,Credit Card,28.0,111.83
508449,2023-05-04T12:41:00.000Z,1122,P1047,S008,3,0.05,Cash,388.0,1163.42
508456,2025-05-19T12:52:00.000Z,1009,P1115,S009,3,0.15,Cash,126.0,377.43
508480,2025-08-19T05:25:00.000Z,1215,P1037,S015,2,0.15,Cash,522.0,1042.43
508482,2025-01-26T15:46:00.000Z,1297,P1127,S009,3,0.1,Cash,80.0,239.76
508484,2024-09-25T13:20:00.000Z,1273,P1076,S014,6,0.15,Credit Card,595.0,3564.65
508496,2025-01-23T23:29:00.000Z,1493,P1022,S015,1,0.1,Net Banking,407.0,406.59
508513,2024-01-11T15:08:00.000Z,1166,P1125,S013,8,0.1,Upi,435.0,3476.52
508528,2023-12-20T11:19:00.000Z,1253,P1065,S018,2,0.15,Net Banking,750.0,1497.75
508560,2024-05-13T00:42:00.000Z,1372,P1099,S015,5,0.0,Upi,486.0,2430.0
508561,2023-07-23T20:33:00.000Z,1410,P1110,S013,6,0.05,Debit Card,37.0,221.89
508575,2024-03-31T13:57:00.000Z,1075,P1038,S017,1,0.05,Net Banking,27.0,26.99
508579,2023-12-21T15:19:00.000Z,1044,P1077,S008,4,0.2,Cash,597.0,2383.22
508605,2023-03-07T00:39:00.000Z,1261,P1116,S003,8,0.0,Credit Card,27.0,216.0
508608,2023-09-26T11:22:00.000Z,1451,P1052,S021,4,0.1,Net Banking,28.0,111.89
508623,2024-01-17T18:15:00.000Z,1435,P1068,S001,7,0.0,Cash,455.0,3185.0
508645,2023-05-23T07:21:00.000Z,1105,P1099,S005,3,0.1,Wallet,486.0,1456.54
508647,2025-10-02T21:28:00.000Z,1416,P1059,S011,6,0.0,Cash,64.0,384.0
508651,2023-01-06T13:46:00.000Z,1158,P1002,S020,2,0.05,Cash,629.0,1257.37
508659,2025-05-30T23:29:00.000Z,1190,P1150,S010,7,0.05,Cash,667.0,4666.67
508665,2023-04-05T22:40:00.000Z,1345,P1138,S005,1,0.15,Debit Card,563.0,562.16
508676,2023-08-04T14:03:00.000Z,1084,P1074,S011,7,0.0,Net Banking,434.0,3038.0
508679,2024-12-20T05:07:00.000Z,1407,P1126,S004,8,0.0,Cash,143.0,1144.0
508703,2023-11-14T04:43:00.000Z,1324,P1043,S006,4,0.1,Credit Card,608.0,2429.57
508705,2023-09-28T20:20:00.000Z,1034,P1140,S021,8,0.05,Upi,349.0,2790.6
508709,2025-05-25T16:36:00.000Z,1182,P1113,S010,4,0.15,Cash,146.0,583.12
508712,2024-02-23T02:22:00.000Z,1386,P1093,S023,4,0.1,Wallet,135.0,539.46
508747,2023-02-08T13:27:00.000Z,1184,P1127,S020,7,0.1,Credit Card,80.0,559.44
508767,2025-10-24T16:24:00.000Z,1038,P1028,S017,8,0.0,Upi,371.0,2968.0
508786,2026-03-30T02:44:00.000Z,1035,P1042,S017,1,0.2,Upi,215.0,214.57
508798,2023-09-06T02:13:00.000Z,1443,P1022,S022,3,0.05,Credit Card,407.0,1220.39
508849,2023-09-12T05:20:00.000Z,1429,P1071,S001,5,0.15,Cash,552.0,2755.86
508896,2025-11-25T20:09:00.000Z,1188,P1103,S008,5,0.15,Credit Card,42.0,209.69
508905,2024-01-09T08:00:00.000Z,1300,P1043,S005,4,0.1,Credit Card,608.0,2429.57
508926,2023-03-19T23:26:00.000Z,1265,P1070,S025,6,0.15,Wallet,477.0,2857.71
508939,2023-03-29T12:45:00.000Z,1052,P1022,S023,4,0.0,Credit Card,407.0,1628.0
508949,2024-07-11T04:41:00.000Z,1310,P1085,S001,2,0.1,Credit Card,54.0,107.89
508971,2023-09-10T18:06:00.000Z,1168,P1129,S025,1,0.15,Debit Card,670.0,669.0
508979,2024-06-28T15:47:00.000Z,1468,P1046,S016,1,0.15,Cash,661.0,660.01
508980,2024-05-29T09:35:00.000Z,1496,P1105,S016,7,0.2,Net Banking,588.0,4107.77
508985,2023-02-13T19:19:00.000Z,1327,P1143,S006,3,0.1,Net Banking,275.0,824.18
509020,2026-02-23T04:22:00.000Z,1385,P1110,S012,6,0.05,Credit Card,37.0,221.89
509035,2025-08-03T05:51:00.000Z,1025,P1049,S009,6,0.0,Wallet,704.0,4224.0
509062,2023-07-31T14:04:00.000Z,1439,P1007,S007,5,0.05,Net Banking,495.0,2473.76
509085,2024-04-11T12:07:00.000Z,1057,P1094,S015,8,0.15,Cash,228.0,1821.26
509095,2024-05-30T19:42:00.000Z,1072,P1076,S020,5,0.0,Wallet,595.0,2975.0
509105,2025-02-06T12:13:00.000Z,1076,P1096,S014,1,0.0,Net Banking,455.0,455.0
509114,2025-09-01T08:35:00.000Z,1439,P1001,S017,6,0.05,Credit Card,306.0,1835.08
509116,2024-11-25T15:27:00.000Z,1394,P1112,S016,3,0.2,Credit Card,727.0,2176.64
509134,2024-01-25T01:48:00.000Z,1034,P1029,S017,3,0.15,Wallet,671.0,2009.98
509148,2024-10-21T12:35:00.000Z,1432,P1103,S018,2,0.1,Wallet,42.0,83.92
509158,2025-10-30T07:38:00.000Z,1246,P1123,S005,6,0.0,Net Banking,528.0,3168.0
509169,2023-06-01T03:52:00.000Z,1432,P1096,S016,6,0.2,Wallet,455.0,2724.54
509196,2025-10-09T09:24:00.000Z,1013,P1093,S015,6,0.0,Net Banking,135.0,810.0
509206,2023-06-14T08:33:00.000Z,1275,P1043,S021,4,0.2,Wallet,608.0,2427.14
509218,2023-11-17T03:27:00.000Z,1031,P1021,S013,3,0.1,Net Banking,133.0,398.6
509230,2024-11-03T16:36:00.000Z,1403,P1098,S011,5,0.1,Wallet,471.0,2352.65
509240,2025-04-17T17:10:00.000Z,1300,P1132,S021,4,0.05,Cash,274.0,1095.45
509248,2023-09-21T01:55:00.000Z,1426,P1029,S014,2,0.0,Credit Card,671.0,1342.0
509252,2025-06-26T23:52:00.000Z,1382,P1145,S025,7,0.15,Cash,678.0,4738.88
509253,2023-12-31T18:01:00.000Z,1105,P1117,S010,2,0.05,Net Banking,262.0,523.74
509257,2025-11-10T16:11:00.000Z,1445,P1141,S007,4,0.1,Cash,265.0,1058.94
509354,2024-01-17T21:16:00.000Z,1459,P1039,S023,4,0.15,Upi,738.0,2947.57
509375,2024-07-20T05:21:00.000Z,1355,P1138,S006,8,0.0,Net Banking,563.0,4504.0
509391,2026-01-12T14:59:00.000Z,1454,P1024,S008,3,0.0,Upi,774.0,2322.0
509398,2024-06-18T01:08:00.000Z,1424,P1024,S014,8,0.2,Wallet,774.0,6179.62
509416,2024-10-05T04:10:00.000Z,1041,P1036,S024,7,0.2,Upi,692.0,4834.31
509464,2025-03-27T05:38:00.000Z,1188,P1076,S018,4,0.1,Debit Card,595.0,2377.62
509479,2026-03-27T17:37:00.000Z,1265,P1080,S002,2,0.1,Wallet,578.0,1154.84
509486,2025-11-12T03:49:00.000Z,1001,P1026,S005,2,0.15,Upi,577.0,1152.27
509503,2024-08-16T07:58:00.000Z,1062,P1051,S002,3,0.05,Credit Card,525.0,1574.21
509507,2023-06-24T10:42:00.000Z,1195,P1013,S022,7,0.15,Upi,357.0,2495.25
509523,2025-12-01T14:03:00.000Z,1111,P1106,S011,2,0.05,Credit Card,261.0,521.74
509539,2025-01-12T09:02:00.000Z,1347,P1083,S021,7,0.1,Upi,45.0,314.69
509542,2024-10-29T00:48:00.000Z,1127,P1106,S006,3,0.2,Net Banking,261.0,781.43
509550,2023-06-22T21:27:00.000Z,1499,P1032,S011,6,0.15,Wallet,458.0,2743.88
509569,2024-10-21T12:56:00.000Z,1344,P1086,S013,7,0.0,Credit Card,571.0,3997.0
509573,2024-10-18T21:17:00.000Z,1164,P1058,S015,1,0.1,Cash,710.0,709.29
509586,2025-11-07T10:29:00.000Z,1190,P1005,S022,6,0.15,Debit Card,457.0,2737.89
509587,2026-03-24T15:23:00.000Z,1318,P1042,S019,2,0.2,Net Banking,215.0,429.14
509588,2023-08-08T19:16:00.000Z,1144,P1129,S009,7,0.1,Credit Card,670.0,4685.31
509655,2026-01-30T05:24:00.000Z,1157,P1146,S003,5,0.2,Debit Card,319.0,1591.81
509677,2023-08-10T10:29:00.000Z,1142,P1027,S012,8,0.2,Cash,407.0,3249.49
509689,2025-01-17T04:51:00.000Z,1444,P1124,S005,5,0.2,Net Banking,132.0,658.68
509701,2024-05-26T14:59:00.000Z,1255,P1126,S024,6,0.05,Debit Card,143.0,857.57
509723,2026-03-30T11:36:00.000Z,1381,P1116,S021,1,0.2,Net Banking,27.0,26.95
509738,2024-12-14T13:51:00.000Z,1003,P1070,S017,5,0.15,Upi,477.0,2381.42
509747,2023-07-22T22:06:00.000Z,1495,P1074,S013,5,0.2,Wallet,434.0,2165.66
509757,2024-03-05T05:11:00.000Z,1154,P1127,S025,1,0.0,Upi,80.0,80.0
509758,2024-12-22T00:58:00.000Z,1059,P1093,S013,7,0.05,Cash,135.0,944.53
509797,2023-11-20T11:50:00.000Z,1393,P1141,S024,7,0.05,Upi,265.0,1854.07
509832,2023-01-25T00:51:00.000Z,1116,P1038,S010,5,0.1,Debit Card,27.0,134.87
509862,2024-07-31T16:34:00.000Z,1090,P1009,S013,8,0.2,Cash,258.0,2059.87
509863,2023-12-10T06:35:00.000Z,1263,P1021,S017,3,0.15,Wallet,133.0,398.4
509899,2025-02-21T13:06:00.000Z,1090,P1016,S021,1,0.05,Credit Card,623.0,622.69
509939,2023-01-30T10:26:00.000Z,1083,P1026,S020,8,0.1,Credit Card,577.0,4611.38
509952,2024-08-10T01:00:00.000Z,1334,P1144,S003,7,0.0,Cash,416.0,2912.0
509964,2023-07-06T21:54:00.000Z,1333,P1126,S006,5,0.0,Debit Card,143.0,715.0
500042,2024-03-06T21:15:00.000Z,1182,P1144,S014,3,0.05,Credit Card,416.0,1247.38
500045,2024-04-11T07:01:00.000Z,1205,P1085,S009,2,0.1,Debit Card,54.0,107.89
500054,2023-10-29T00:02:00.000Z,1313,P1019,S015,7,0.2,Credit Card,39.0,272.45
500061,2025-04-14T10:34:00.000Z,1032,P1053,S014,7,0.2,Wallet,747.0,5218.54
500086,2023-06-24T07:07:00.000Z,1214,P1058,S025,7,0.15,Cash,710.0,4962.55
500091,2023-11-02T08:52:00.000Z,1031,P1043,S010,5,0.15,Upi,608.0,3035.44
500097,2025-07-20T02:20:00.000Z,1060,P1104,S017,1,0.2,Cash,620.0,618.76
500143,2026-02-14T00:38:00.000Z,1356,P1069,S001,3,0.1,Wallet,586.0,1756.24
500149,2025-03-20T19:03:00.000Z,1155,P1055,S025,3,0.1,Debit Card,840.0,2517.48
500171,2024-05-04T09:51:00.000Z,1428,P1050,S012,8,0.15,Debit Card,303.0,2420.36
500174,2024-07-12T14:57:00.000Z,1426,P1112,S003,4,0.15,Debit Card,727.0,2903.64
500235,2025-07-19T20:34:00.000Z,1456,P1035,S017,8,0.1,Credit Card,280.0,2237.76
500242,2025-02-04T13:44:00.000Z,1242,P1138,S022,4,0.05,Wallet,563.0,2250.87
500244,2025-11-01T06:36:00.000Z,1085,P1084,S017,8,0.0,Wallet,434.0,3472.0
